date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:13:26	33662/33662	---MCZ	200	added ('OK')	application/javascript	etag:W/%228828-58f0056907c17-gzip%22	http://www.vasterad.com/themes/listeo_082019/scripts/dropzone.js	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/scripts/dropzone.js	(from http://www.vasterad.com/themes/listeo_082019/dashboard-add-listing.html)
03:13:27	3916/3916	---MCZ	200	added ('OK')	text/css	etag:W/%221466-58f00536184de-gzip%22	http://www.vasterad.com/themes/listeo_082019/css/invoice.css	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/invoice.css	(from http://www.vasterad.com/themes/listeo_082019/dashboard-invoice.html)
03:13:29	20641/20641	---M--	200	added ('OK')	image/jpeg	etag:%227126-58f005650f333%22	http://www.vasterad.com/themes/listeo_082019/images/user-avatar.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/user-avatar.jpg	(from http://www.vasterad.com/themes/listeo_082019/dashboard-my-profile.html)
03:13:30	189504/189504	---M--	200	added ('OK')	image/jpeg	etag:%222e440-58f00563dadd4%22	http://www.vasterad.com/themes/listeo_082019/images/single-listing-05d.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/single-listing-05d.jpg	(from http://www.vasterad.com/themes/listeo_082019/listings-single-page-3.html)
03:13:33	16218/16218	---M--	200	added ('OK')	image/png	etag:%22de490dd70844aed66755cd76086af656%22	https://i.imgur.com/IHEKLgm.png	C:/Users/ADNSU/Desktop/New%20folder/front/i.imgur.com/IHEKLgm.png	(from http://www.vasterad.com/themes/listeo_082019/pages-booking.html)
03:13:33	22312/22312	---M--	200	added ('OK')	image/png	etag:%2248a59c0925e76faaa569a5f85d99552d%22	https://i.imgur.com/ApBxkXU.png	C:/Users/ADNSU/Desktop/New%20folder/front/i.imgur.com/ApBxkXU.png	(from http://www.vasterad.com/themes/listeo_082019/pages-booking.html)
03:13:34	15117/15117	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202019%2021:19:16%20GMT	http://www.vasterad.com/themes/listeo_082019/pages-booking-confirmation.html	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/pages-booking-confirmation.html	(from http://www.vasterad.com/themes/listeo_082019/pages-booking.html)
03:13:41	91832/91832	---M--	200	added ('OK')	image/jpeg	etag:%22166b8-58f00565d203f%22	http://www.vasterad.com/themes/listeo_082019/images/user-profile-avatar.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/user-profile-avatar.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-user-profile.html)
03:13:41	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:14:12%20GMT	http://www.vasterad.com/themes/listeo_082019/pages-pages-blog-post.html	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/pages-pages-blog-post.html	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:13:49	95872/95872	---M--	200	added ('OK')	image/jpeg	etag:%2217680-58f00547c118b%22	http://www.vasterad.com/themes/listeo_082019/images/blog-post-01.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/blog-post-01.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:13:52	13521/13521	---M--	200	added ('OK')	image/jpeg	etag:%2234d1-58f0054a18ec5%22	http://www.vasterad.com/themes/listeo_082019/images/blog-widget-03.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/blog-widget-03.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:13:55	15666/15666	---M--	200	added ('OK')	image/jpeg	etag:%223d32-58f005498ccae%22	http://www.vasterad.com/themes/listeo_082019/images/blog-widget-02.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/blog-widget-02.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:13:58	12060/12060	---M--	200	added ('OK')	image/jpeg	etag:%222f1c-58f005495c35f%22	http://www.vasterad.com/themes/listeo_082019/images/blog-widget-01.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/blog-widget-01.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:13:58	147865/147865	---M--	200	added ('OK')	image/jpeg	etag:%2224199-58f00548c5d3b%22	http://www.vasterad.com/themes/listeo_082019/images/blog-post-02.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/blog-post-02.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:13:58	109366/109366	---M--	200	added ('OK')	image/jpeg	etag:%221ab36-58f00548d0d01%22	http://www.vasterad.com/themes/listeo_082019/images/blog-post-03.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/blog-post-03.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-blog.html)
03:14:00	5339/5339	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214db-58f0056b201bc%22	http://www.vasterad.com/themes/listeo_082019/scripts/jquery.countdown.min.js	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/scripts/jquery.countdown.min.js	(from http://www.vasterad.com/themes/listeo_082019/pages-coming-soon.html)
03:14:01	40847/40847	---M-Z	200	added ('OK')	application/javascript	etag:%229f8f-58f00569c10cd-gzip%22	http://www.vasterad.com/themes/listeo_082019/scripts/isotope.min.js	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/scripts/isotope.min.js	(from http://www.vasterad.com/themes/listeo_082019/pages-masonry-filtering.html)
03:14:09	116096/116096	---M--	200	added ('OK')	image/jpeg	etag:%221c580-58f00557d1374%22	http://www.vasterad.com/themes/listeo_082019/images/our-office.jpg	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/our-office.jpg	(from http://www.vasterad.com/themes/listeo_082019/pages-contact.html)
03:14:16	66624/66624	---M--	200	added ('OK')	text/html	etag:%2210440-58f0053acb218%22	http://www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont5b62.html	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:28	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211497-58f00538e64a1%22	http://www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont5b62.eot	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:28	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211497-58f00538e64a1%22	http://www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont.eot?	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfontd41d.eot	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:29	83588/83588	---M--	200	added ('OK')	application/x-font-woff	etag:%2214684-58f0053a2e27d%22	http://www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont5b62.woff	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:34	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259430-58f005392d54c%22	http://www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont5b62.svg	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:38	46736/46736	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b690-58f005422a023%22	http://www.vasterad.com/themes/listeo_082019/fonts/simple-line-icons.eot?thkwh4	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/simple-line-iconsc05f.eot	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:43	46532/46532	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b5c4-58f00543e9029%22	http://www.vasterad.com/themes/listeo_082019/fonts/simple-line-icons.ttf?thkwh4	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/simple-line-iconsc05f.ttf	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:46	177091/177091	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b3c3-58f00543531d5%22	http://www.vasterad.com/themes/listeo_082019/fonts/simple-line-icons.svg?thkwh4	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/simple-line-iconsc05f.svg	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:47	46608/46608	---M--	200	added ('OK')	application/x-font-woff	etag:%22b610-58f0054467f52%22	http://www.vasterad.com/themes/listeo_082019/fonts/simple-line-icons.woff?thkwh4	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/simple-line-iconsc05f.woff	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:14:55	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	etag:%2222af8-58f00539eb821%22	http://www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/fontawesome-webfont5b62.ttf	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:16:12	1177572/1177572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211f7e4-58f0053e716a3%22	http://www.vasterad.com/themes/listeo_082019/fonts/iconsmind.eot?-rdmvgc	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/iconsmindca27.eot	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:16:12	1177572/1177572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211f7e4-58f0053e716a3%22	http://www.vasterad.com/themes/listeo_082019/fonts/iconsmind.eot?	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/iconsmindd41d.eot	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:16:29	1177484/1177484	---MCZ	200	added ('OK')	application/x-font-woff	etag:%2211f78c-58f0054306753-gzip%22	http://www.vasterad.com/themes/listeo_082019/fonts/iconsmind.woff?-rdmvgc	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/iconsmindca27.woff	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:16:32	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:01%20GMT	http://www.vasterad.com/themes/listeo_082019/css/plugins/openhand.cur	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/plugins/openhand.be.delayed	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:34	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:03%20GMT	http://www.vasterad.com/themes/listeo_082019/css/plugins/closedhand.cur	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/plugins/closedhand.cur	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:37	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:05%20GMT	http://www.vasterad.com/themes/listeo_082019/css/assets/gridtile.png	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/assets/gridtile.png	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:40	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:08%20GMT	http://www.vasterad.com/themes/listeo_082019/css/assets/gridtile_white.png	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/assets/gridtile_white.png	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:43	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:11%20GMT	http://www.vasterad.com/themes/listeo_082019/css/assets/gridtile_3x3.png	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/assets/gridtile_3x3.png	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:46	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:14%20GMT	http://www.vasterad.com/themes/listeo_082019/css/assets/gridtile_3x3_white.png	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/assets/gridtile_3x3_white.png	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:49	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:17%20GMT	http://www.vasterad.com/themes/listeo_082019/css/assets/coloredbg.png	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/assets/coloredbg.png	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:52	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202019%2010:17:20%20GMT	http://www.vasterad.com/themes/listeo_082019/css/img/loading.gif	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/css/img/loading.gif	(from http://www.vasterad.com/themes/listeo_082019/css/plugins/revolutionslider.css)
03:16:54	3689312/3689312	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22384b60-58f005412297c%22	http://www.vasterad.com/themes/listeo_082019/fonts/iconsmind.svg?-rdmvgc	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/iconsmindca27.svg	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
03:17:33	2918146/2918146	---M--	200	added ('OK')	video/mp4	etag:%222c8702-58f00559fa69e%22	http://www.vasterad.com/themes/listeo_082019/images/main-search-video.mp4	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/images/main-search-video.mp4	(from http://www.vasterad.com/themes/listeo_082019/index-5.html)
03:17:58	1177408/1177408	---M--	200	added ('OK')	application/x-font-ttf	etag:%2211f740-58f00540e1a78%22	http://www.vasterad.com/themes/listeo_082019/fonts/iconsmind.ttf?-rdmvgc	C:/Users/ADNSU/Desktop/New%20folder/front/www.vasterad.com/themes/listeo_082019/fonts/iconsmindca27.ttf	(from http://www.vasterad.com/themes/listeo_082019/css/icons.css)
